FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,DESCRIPCION CONDUCTA,CANTIDAD
08/24/2004 12:00:00 AM,73,TOLIMA,73624,ROVIRA,ARTICULO 188. TRAFICO DE MIGRANTES,1
06/09/2005 12:00:00 AM,41,HUILA,41001,NEIVA,ARTICULO 188. TRAFICO DE MIGRANTES,1
05/03/2006 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
06/29/2006 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188. TRAFICO DE MIGRANTES,1
01/06/2007 12:00:00 AM,66,RISARALDA,66682,SANTA ROSA DE CABAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
01/16/2007 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/05/2007 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/09/2007 12:00:00 AM,18,CAQUETA,18001,FLORENCIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/14/2007 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/14/2007 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/05/2007 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/05/2007 12:00:00 AM,18,CAQUETA,18001,FLORENCIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
03/05/2007 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,ARTICULO 188. TRAFICO DE MIGRANTES,1
04/11/2007 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/24/2007 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/29/2007 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/08/2007 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/22/2007 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 B.- TRATA DE PERSONAS CIRCUNSTANCIAS DE AGRAVACION PUNITIVA.,1
07/12/2007 12:00:00 AM,63,QUINDIO,63470,MONTENEGRO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/19/2007 12:00:00 AM,68,SANTANDER,68307,GIRON,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/29/2007 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/06/2007 12:00:00 AM,08,ATLANTICO,08296,GALAPA,ARTICULO 188. TRAFICO DE MIGRANTES,1
09/13/2007 12:00:00 AM,13,BOLIVAR,13430,MAGANGUE,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/13/2007 12:00:00 AM,05,ANTIOQUIA,05579,PUERTO BERRIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/27/2007 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/05/2007 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/05/2007 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/05/2007 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/05/2007 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/24/2007 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/30/2007 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/10/2008 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/23/2008 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/01/2008 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/03/2008 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/18/2008 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2008 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/25/2008 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188. TRAFICO DE MIGRANTES,1
03/04/2008 12:00:00 AM,18,CAQUETA,18001,FLORENCIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/06/2008 12:00:00 AM,41,HUILA,41001,NEIVA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/21/2008 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/23/2008 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/31/2008 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
04/04/2008 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
04/06/2008 12:00:00 AM,76,VALLE DEL CAUCA,76275,FLORIDA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/06/2008 12:00:00 AM,05,ANTIOQUIA,05129,CALDAS,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/09/2008 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/09/2008 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188. TRAFICO DE MIGRANTES,1
05/15/2008 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/15/2008 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/15/2008 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/19/2008 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/20/2008 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/01/2008 12:00:00 AM,13,BOLIVAR,13062,ARROYOHONDO,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/20/2008 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/22/2008 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/13/2008 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/14/2008 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/15/2008 12:00:00 AM,05,ANTIOQUIA,05088,BELLO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/23/2008 12:00:00 AM,88,SAN ANDRES ISLAS,88001,SAN ANDRES,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/30/2008 12:00:00 AM,17,CALDAS,17042,ANSERMA,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/05/2008 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/22/2008 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/15/2008 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/18/2008 12:00:00 AM,08,ATLANTICO,08001,BARRANQUILLA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/07/2008 12:00:00 AM,19,CAUCA,19807,TIMBIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/07/2008 12:00:00 AM,19,CAUCA,19807,TIMBIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/10/2008 12:00:00 AM,41,HUILA,41551,PITALITO,ARTICULO 188 A.- TRATA DE PERSONAS,2
10/13/2008 12:00:00 AM,19,CAUCA,19532,PATIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/13/2008 12:00:00 AM,19,CAUCA,19532,PATIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/16/2008 12:00:00 AM,76,VALLE DEL CAUCA,76670,SAN PEDRO,ARTICULO 188. TRAFICO DE MIGRANTES,4
10/16/2008 12:00:00 AM,76,VALLE DEL CAUCA,76670,SAN PEDRO,ARTICULO 188. TRAFICO DE MIGRANTES,9
10/18/2008 12:00:00 AM,76,VALLE DEL CAUCA,76890,YOTOCO,ARTICULO 188. TRAFICO DE MIGRANTES,4
10/18/2008 12:00:00 AM,76,VALLE DEL CAUCA,76890,YOTOCO,ARTICULO 188. TRAFICO DE MIGRANTES,6
10/27/2008 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/28/2008 12:00:00 AM,19,CAUCA,19001,POPAYAN,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/28/2008 12:00:00 AM,19,CAUCA,19001,POPAYAN,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/10/2008 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/12/2008 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/12/2008 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/14/2008 12:00:00 AM,70,SUCRE,70001,SINCELEJO,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/16/2008 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/16/2008 12:00:00 AM,19,CAUCA,19698,SANTANDER DE QUILICHAO,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/19/2008 12:00:00 AM,19,CAUCA,19001,POPAYAN,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/21/2008 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/04/2009 12:00:00 AM,76,VALLE DEL CAUCA,76823,TORO,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/16/2009 12:00:00 AM,41,HUILA,41001,NEIVA,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/21/2009 12:00:00 AM,20,CESAR,20011,AGUACHICA,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/22/2009 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/07/2009 12:00:00 AM,86,PUTUMAYO,86757,SAN MIGUEL,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/04/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/17/2009 12:00:00 AM,05,ANTIOQUIA,05045,APARTADO,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/19/2009 12:00:00 AM,52,NARIÑO,52356,IPIALES,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/20/2009 12:00:00 AM,73,TOLIMA,73001,IBAGUE,ARTICULO 188. TRAFICO DE MIGRANTES,1
03/20/2009 12:00:00 AM,73,TOLIMA,73001,IBAGUE,ARTICULO 188. TRAFICO DE MIGRANTES,1
03/20/2009 12:00:00 AM,73,TOLIMA,73001,IBAGUE,ARTICULO 188. TRAFICO DE MIGRANTES,2
04/22/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/10/2009 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/10/2009 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,3
05/10/2009 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
05/10/2009 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188. TRAFICO DE MIGRANTES,3
06/01/2009 12:00:00 AM,66,RISARALDA,66682,SANTA ROSA DE CABAL,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/01/2009 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/16/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/06/2009 12:00:00 AM,76,VALLE DEL CAUCA,76892,YUMBO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/13/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/15/2009 12:00:00 AM,05,ANTIOQUIA,05440,MARINILLA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/15/2009 12:00:00 AM,05,ANTIOQUIA,05440,MARINILLA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/15/2009 12:00:00 AM,05,ANTIOQUIA,05440,MARINILLA,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/08/2009 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188. TRAFICO DE MIGRANTES,1
08/08/2009 12:00:00 AM,08,ATLANTICO,08001,BARRANQUILLA,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/20/2009 12:00:00 AM,70,SUCRE,70124,CAIMITO,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/01/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/01/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/01/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,2
09/03/2009 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,3
10/03/2009 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/11/2009 12:00:00 AM,19,CAUCA,19130,CAJIBIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/11/2009 12:00:00 AM,19,CAUCA,19130,CAJIBIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/11/2009 12:00:00 AM,19,CAUCA,19130,CAJIBIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/11/2009 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188. TRAFICO DE MIGRANTES,1
10/29/2009 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188. TRAFICO DE MIGRANTES,1
11/21/2009 12:00:00 AM,17,CALDAS,17174,CHINCHINA,ARTICULO 188. TRAFICO DE MIGRANTES,1
12/07/2009 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/17/2009 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/23/2009 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/29/2009 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/29/2009 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/14/2010 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/11/2010 12:00:00 AM,76,VALLE DEL CAUCA,76890,YOTOCO,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/11/2010 12:00:00 AM,76,VALLE DEL CAUCA,76890,YOTOCO,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/16/2010 12:00:00 AM,76,VALLE DEL CAUCA,76895,ZARZAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/16/2010 12:00:00 AM,76,VALLE DEL CAUCA,76895,ZARZAL,ARTICULO 188. TRAFICO DE MIGRANTES,5
03/27/2010 12:00:00 AM,63,QUINDIO,63272,FILANDIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/27/2010 12:00:00 AM,63,QUINDIO,63272,FILANDIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/18/2010 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/18/2010 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/24/2010 12:00:00 AM,25,CUNDINAMARCA,25754,SOACHA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/27/2010 12:00:00 AM,76,VALLE DEL CAUCA,76147,CARTAGO,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/19/2010 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/22/2010 12:00:00 AM,76,VALLE DEL CAUCA,76248,EL CERRITO,ARTICULO 188 A.- TRATA DE PERSONAS,1
06/27/2010 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/21/2010 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/26/2010 12:00:00 AM,73,TOLIMA,73449,MELGAR,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/26/2010 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188. TRAFICO DE MIGRANTES,1
07/28/2010 12:00:00 AM,76,VALLE DEL CAUCA,76147,CARTAGO,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/03/2010 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/03/2010 12:00:00 AM,17,CALDAS,17001,MANIZALES,ARTICULO 188. TRAFICO DE MIGRANTES,1
09/06/2010 12:00:00 AM,50,META,50001,VILLAVICENCIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/21/2010 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/05/2010 12:00:00 AM,66,RISARALDA,66170,DOSQUEBRADAS,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/21/2011 12:00:00 AM,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/05/2011 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/09/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/12/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/12/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/12/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/13/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/22/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2011 12:00:00 AM,76,VALLE DEL CAUCA,76520,PALMIRA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/23/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,2
02/24/2011 12:00:00 AM,91,AMAZONAS,91001,LETICIA,ARTICULO 188. TRAFICO DE MIGRANTES,1
02/27/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
03/05/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/27/2011 12:00:00 AM,41,HUILA,41001,NEIVA,ARTICULO 188 A.- TRATA DE PERSONAS,1
04/13/2011 12:00:00 AM,08,ATLANTICO,08078,BARANOA,ARTICULO 188 A.- TRATA DE PERSONAS,1
04/23/2011 12:00:00 AM,76,VALLE DEL CAUCA,76020,ALCALA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/04/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
05/14/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/16/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/26/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/31/2011 12:00:00 AM,76,VALLE DEL CAUCA,76147,CARTAGO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/04/2011 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,3
08/27/2011 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
08/29/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
08/29/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
09/27/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/28/2011 12:00:00 AM,08,ATLANTICO,08758,SOLEDAD,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/04/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/19/2011 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188. TRAFICO DE MIGRANTES,1
10/19/2011 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188. TRAFICO DE MIGRANTES,1
10/19/2011 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188. TRAFICO DE MIGRANTES,1
10/19/2011 12:00:00 AM,17,CALDAS,17380,LA DORADA,ARTICULO 188. TRAFICO DE MIGRANTES,1
11/09/2011 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/11/2011 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
11/14/2011 12:00:00 AM,66,RISARALDA,66682,SANTA ROSA DE CABAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
11/14/2011 12:00:00 AM,66,RISARALDA,66682,SANTA ROSA DE CABAL,ARTICULO 188. TRAFICO DE MIGRANTES,1
11/15/2011 12:00:00 AM,13,BOLIVAR,13001,CARTAGENA,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/04/2011 12:00:00 AM,68,SANTANDER,68276,FLORIDABLANCA,ARTICULO 188 A.- TRATA DE PERSONAS,1
12/05/2011 12:00:00 AM,50,META,50313,GRANADA,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/01/2012 12:00:00 AM,54,NORTE DE SANTANDER,54001,CUCUTA,ARTICULO 188 A.- TRATA DE PERSONAS,1
01/13/2012 12:00:00 AM,76,VALLE DEL CAUCA,76001,CALI,ARTICULO 188. TRAFICO DE MIGRANTES,1
01/20/2012 12:00:00 AM,20,CESAR,20001,VALLEDUPAR,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/07/2012 12:00:00 AM,63,QUINDIO,63130,CALARCA,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/10/2012 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2012 12:00:00 AM,52,NARIÑO,52001,PASTO,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/22/2012 12:00:00 AM,52,NARIÑO,52001,PASTO,ARTICULO 188 A.- TRATA DE PERSONAS,1
02/24/2012 12:00:00 AM,50,META,50573,PUERTO LOPEZ,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/15/2012 12:00:00 AM,76,VALLE DEL CAUCA,76834,TULUA,ARTICULO 188 A.- TRATA DE PERSONAS,1
03/23/2012 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
04/29/2012 12:00:00 AM,66,RISARALDA,66001,PEREIRA,ARTICULO 188 A.- TRATA DE PERSONAS,1
04/29/2012 12:00:00 AM,05,ANTIOQUIA,05579,PUERTO BERRIO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/01/2012 12:00:00 AM,41,HUILA,41001,NEIVA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/11/2012 12:00:00 AM,15,BOYACA,15759,SOGAMOSO,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/23/2012 12:00:00 AM,13,BOLIVAR,13052,ARJONA,ARTICULO 188 A.- TRATA DE PERSONAS,1
05/23/2012 12:00:00 AM,13,BOLIVAR,13052,ARJONA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/16/2012 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/18/2012 12:00:00 AM,52,NARIÑO,52001,PASTO,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/27/2012 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
07/31/2012 12:00:00 AM,11,BOGOTA D.C.,11001,BOGOTA D.C.,ARTICULO 188. TRAFICO DE MIGRANTES,1
08/15/2012 12:00:00 AM,68,SANTANDER,68001,BUCARAMANGA,ARTICULO 188 A.- TRATA DE PERSONAS,1
09/02/2012 12:00:00 AM,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,ARTICULO 188 A.- TRATA DE PERSONAS,1
10/17/2012 12:00:00 AM,63,QUINDIO,63001,ARMENIA,ARTICULO 188 A.- TRATA DE PERSONAS,1
